상품코드,이미지,상품명,가격,중량,구분,조회수,재고
1001391366,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/01aae676-e4b2-47f1-b3c4-01c5c7823735.jpg,풍년방앗간 떡꼬치,5310,1팩,분식,893,311
5113115,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1648536752741l0.jpg,휴게소 원조 소떡소떡,7000,1봉,분식,521,61
1000940196,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/61add1a2-8494-426c-8526-78ed730de533.jpg,텐더스틱 1kg,14690,1팩,분식,246,488
1000157446,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9c46a676-5afc-46eb-a099-4d48bdbc391e.jpg,소바바치킨 소이허니 윙/봉(택1),7980,1개,분식,552,71
5098996,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ce75b7c7-b260-4afb-a9fb-32c582f8841c.jpg,모짜렐라 치즈볼 360g,6980,1팩,분식,465,186
1000943993,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cb42d7c6-e0ed-4c50-97ad-f03c26f9f220.jpg,치즈스틱,7990,1팩,분식,349,125
5056316,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/906e8fac-a48a-4ce0-bf95-c50639b9280e.jpg,바사삭 치킨 닭다리 420g,8980,1봉,분식,99,284
1000813251,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9e691628-aabb-4500-9be2-920fe5784b03.jpg,어묵면 떡볶이,6000,1팩,분식,22,25
1000568206,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cde7657d-e5d1-4dce-8923-0fbeb8534554.jpg,추억의 떡꼬치,5310,1팩,분식,381,280
1000938360,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5809b33d-c60c-47a5-937d-b56b96045439.jpg,프리미엄 해물파전 300g,5130,1팩,분식,901,119
5031645,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1544691213560l0.jpg,순한짜장 떡볶이 2종,6480,1팩,분식,882,406
1001557582,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a18b8f68-d3fa-49f2-af6c-3f7a7cbeb420.jpg,밀떡볶이 2종 (순한맛/매운맛),8160,1팩,분식,469,309
5114890,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/164602981848l0.jpg,엑스트라 크리스피 프라이 737g,8480,1팩,분식,344,245
1001531618,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0a83eb73-3b69-4a1c-b891-8878725b08da.jpg,풍년방앗간 양념치킨맛 떡꼬치,5015,1팩,분식,972,53
5114891,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a75e7db8-2994-4871-92a8-5d3c17df4d79.jpg,미니 테이터 토트 (감자볼) 793g,8480,1팩,분식,412,125
1000235571,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/95bf77fe-d893-4549-b118-c6873629e93a.jpg,쫄볶이,7500,1팩,분식,517,39
1001411921,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2d6fb654-3ba6-45e4-a8ce-c946695bf915.jpg,인기 평양냉면&만두&녹두전 3종 (택1),9600,1팩,분식,332,275
1000831049,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/70d9ed6b-bcb4-4d2e-bbea-643ecc701f2e.jpg,한입 어묵 떡볶이,6500,1팩,분식,847,380
5159798,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f63f9bcf-085b-400f-924c-9a2c81fccbee.jpg,감자채전,7000,1팩,분식,138,8
5054269,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0de5732d-2766-4111-b483-d050f1e592ca.jpg,옛날통닭 바사삭 치킨윙 400g,8980,1봉,분식,354,372
5060643,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1604471741941l0.jpg,한판모둠순대,5500,1팩,분식,652,303
1000047941,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7bcae6bb-3874-429b-8a56-f7321fa45d4a.jpg,해쉬브라운 10+10(20개입),9900,1팩(2개입),분식,806,78
1000794397,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7f918f8a-e378-4b02-b5a2-15d5babfe100.jpg,베이컨 까르보나라 떡볶이,7490,1팩,분식,4,23
1001176713,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/23993b60-e071-47fd-b2ab-2ec053edd812.jpg,퀴진 양념감자 800g,8980,1팩,분식,6,301
1000028481,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5d5ef7a9-719a-47fb-a050-271ec6a2f63f.jpg,벨지안 케이준 프라이 감자튀김 2개입,8400,1묶음,분식,196,481
5027803,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1655948310567l0.jpg,슈스트링 포테이토 프라이 400g,4900,1봉,분식,468,398
1000832114,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a857d4c9-528e-42b7-b5c0-6cb9ba56f593.jpg,기름 떡볶이 2종 (택1),6000,1봉,분식,257,480
1001566055,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/66e41907-3648-4f10-9635-95a57befe710.jpg,통등심 마늘칩 꿔바육 400g,9900,1팩,분식,891,491
1000210520,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4d7d66ad-fce1-43a6-9acb-7abfb1735665.jpg,골드 치킨텐더 800g,9265,1개,분식,185,433
5136844,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1655878717462l0.jpg,국물 밀떡볶이,5500,1팩,분식,779,452
5009421,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/150768961979l0.jpg,떡볶이 2종,6750,1팩,분식,336,50
1000940198,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9efe8684-6591-40bd-a8f7-c9ee03f5b0b2.jpg,팝콘치킨 650g,10490,1팩,분식,214,6
1001450226,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/284a5e69-b848-46c8-8a94-8627e4f55b17.jpg,저당 곤약 떡볶이,4500,1팩,분식,799,5
1000898461,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/97bf2b3b-5ea8-4027-aea3-40fc73340e9a.jpg,떡볶이 1봉/2봉 (택1),5310,1팩 / 2팩 중 택1,분식,510,172
5114892,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/88a1ff2f-34ec-4c60-b004-c1975d943bda.jpg,오레아이다 크리스피 프라이 907g,8480,1팩,분식,840,233
5049688,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/15895200351l0.jpg,일품 모듬 순대,8900,1팩,분식,321,415
